  -4.2533333333333339        1.4473990254763988E-003
  -3.9600000000000004        5.0557819164035924E-003
  -3.6666666666666670        7.4166104216192305E-003
  -3.3733333333333335        1.0703080543058408E-002
  -3.0800000000000001        1.3294214823593884E-002
  -2.7866666666666671        1.4440473423331931E-002
  -2.4933333333333336        1.6302052327950164E-002
  -2.2000000000000002        1.9472406006060868E-002
  -1.9066666666666667        2.3025275314050721E-002
  -1.6133333333333335        2.6595627035386010E-002
  -1.3200000000000001        3.0663929420395357E-002
  -1.0266666666666668        3.4224517820757583E-002
 -0.73333333333333328        3.6810190178000607E-002
 -0.44000000000000006        4.0224775938773313E-002
 -0.14666666666666667        4.4169221494033885E-002
  0.14666666666666667        4.3166548659446011E-002
  0.44000000000000006        3.9216843474348256E-002
  0.73333333333333328        3.6845666061841656E-002
   1.0266666666666668        3.2342603100372125E-002
   1.3200000000000001        2.9169672842462639E-002
   1.6133333333333335        2.7145045412891887E-002
   1.9066666666666667        2.5383154593628915E-002
   2.2000000000000002        2.1520212006796678E-002
   2.4933333333333336        1.7883763560705920E-002
   2.7866666666666671        1.5584198031367047E-002
   3.0800000000000001        1.2804089722531825E-002
   3.3733333333333335        9.6606943090926465E-003
   3.6666666666666670        7.4486047286247371E-003
   3.9600000000000004        4.2686474349003982E-003
   4.2533333333333339        1.4050025760601170E-003
   4.4000000000000004        0.0000000000000000     
