  -3.8666666666666667        1.7890899547716662E-003
  -3.6000000000000001        5.2211149787261130E-003
  -3.3333333333333335        8.6992854478159468E-003
  -3.0666666666666669        1.2298917008308643E-002
  -2.7999999999999998        1.5881810748742137E-002
  -2.5333333333333332        1.9693544251296963E-002
  -2.2666666666666666        2.3339030440993516E-002
  -2.0000000000000000        2.6764101442585238E-002
  -1.7333333333333334        3.0489019573580113E-002
  -1.4666666666666666        3.4164244532274887E-002
  -1.2000000000000000        3.8069265764865787E-002
 -0.93333333333333335        4.1809421060273182E-002
 -0.66666666666666663        4.6017350373546560E-002
 -0.40000000000000002        5.0430452598513448E-002
 -0.13333333333333333        5.5839782284925768E-002
  0.13333333333333333        5.0906365486463191E-002
  0.40000000000000002        4.7301328839243081E-002
  0.66666666666666663        4.3830540096415273E-002
  0.93333333333333335        4.0161061024367672E-002
   1.2000000000000000        3.6605758445438036E-002
   1.4666666666666666        3.3078352611940316E-002
   1.7333333333333334        2.9577382628218459E-002
   2.0000000000000000        2.6334130087818892E-002
   2.2666666666666666        2.2920071467634386E-002
   2.5333333333333332        1.9530938953581205E-002
   2.7999999999999998        1.6184759725414985E-002
   3.0666666666666669        1.2726142651721445E-002
   3.3333333333333335        9.1400709520361775E-003
   3.6000000000000001        5.4708133999364196E-003
   3.8666666666666667        1.8140160609029943E-003
   4.0000000000000000        0.0000000000000000     
